hearing_id,comment_id,speaker_type,speaker_name,speaker_cluster,start_timestamp,word_count,question_flag,analysis_text
h1_2025_12_03,h1_2025_12_03_t00048,public,Unknown speaker,SPEAKER_28,00:34:36.842,213,True,"Thank you, Sangamon County Board members and the IRS One team for allowing me to speak tonight. My name is Aaron Guernsey. I am a resident of Sangamon County, but tonight I'm going to speak, and make no mistake, as president of the Central Illinois Building and Construction Trades Council, business manager of Plumbers and Steamfitters Local 137 here in Springfield, and as the building trades president, I represent over 10,000 working families of organized trades labor here in the city of Springfield, Sangamon, and the surrounding counties. Let me be direct. If your electric rates were to rise, it's not because of this data center. Obviously, we just heard that. But because of the 400 to 500 data centers projected to be built nationwide by 2030. If this facility isn't built here, it will be built in Iowa, Missouri, or Indiana. And we will still face higher rates, but without the benefit of the tax revenue that would stay right here in central Illinois. The revenue will support our schools, libraries, fire districts, and other vital services that strengthen our communities. Now, who's going to build this facility? The men and women of organized labor seated and sitting right here in front of me. We've built..."
h1_2025_12_03,h1_2025_12_03_t00049,public,Unknown speaker,SPEAKER_28,00:36:01.937,254,False,"We built projects like this across Central Illinois for years. Memorial Medical Center, HSHS, Springfield Clinic, AT&T, and Horace Mann all rely on closed-loop data systems constructed by our tradespeople. And I have personally worked on these, but it's been a few years ago. And tonight, I hold my hand while Brad was talking about the commitment letter from Cyrus One to engage in a project labor agreement with the Central Illinois Building Construction Trades Council that ensures that local tradespeople will build this $500 million project with fair wages, strong benefits, and the highest safety standards. Cyrus One has already proven itself to be a partner to organized labor in Chicagoland, and now they want to bring that partnership here. Think about what that means for just a second. These workers are not just builders. They are your neighbors. They buy cars at your local dealerships. They eat at our restaurants. They shop at our stores. They coach our kids' sports teams. And on Sundays, they sit beside you in church, putting money in the collection plate, praying for their family and yours. This project is about more than steel and concrete. It's about investing in the people, in the community, and the future of Sangamon County. On behalf of the thousand working families that I represent, I urge you to see the opportunity before us and make this project a reality. Now I'd like to introduce my colleague, Brad Shivey, and thank you for your time tonight."
h1_2025_12_03,h1_2025_12_03_t00050,consultant,Unknown speaker,SPEAKER_29,00:37:43.546,310,True,"Brad Shivey, Ventinova Consulting. I have the honor of working for many of the organizations represented by these men and women here tonight. What you look at is the the absolute economic engine that runs Sandman County. That's the blue-collar class. We fight all the wars, we pay all the taxes, we build all the roads, and we build all the schools. Every time I go to one of these events, and I've gone to many over the three decades, where Q5, back in the day, Q5, now Sandman County Growth Alliance, they bring these projects in, and there's always people that want to be obstructionists. They want to stop it. Then what I hear is that the only reason the union members are there is because of money. It's all about money. They don't really care about the community or the environment, even though many of us are fourth generation living in Springfield. So they say it's all about the money. Well, I think it's important for the members here tonight to see what the face of that economic engine looks like. But not only that, as many of you know, by ordinance for Sangamon County, LDRT, Labor's Disaster Response Team, which has had 13 deployments, nine within same accounting, are by ordinance, your own ordinance, first responders for this county. It's important to know that people that volunteer and lose money to go to those, they leave jobs to go to disasters. While others go the other way, we run towards it. It is important that people see what this economic engine does for the community besides the financial benefit. If you've been on a deployment for LDRT within Salmon County for many of the trades, please take this moment to stand so you can be recognized."
h1_2025_12_03,h1_2025_12_03_t00052,consultant,Unknown speaker,SPEAKER_29,00:39:50.806,493,True,"When I came home from the military I REMEMBER SITTING AROUND A TABLE AND AT THAT TIME WHAT WAS DISCUSSED IS THERE WAS TWO OPPORTUNITIES FOR EMPLOYMENT IN THIS COMMUNITY. THE MEDICAL DISTRICT OR STATE EMPLOYEES. DRIVE THROUGH DOWNTOWN SPRINGFIELD. THE STATE HAS REDUCED THEIR FOOTPRINT WITHIN THIS COMMUNITY TO A LEVEL I'VE NEVER SEEN BEFORE. THE MEDICAL INDUSTRY. LOOK AT THE TOP OF THE NEWSPAPERS. WE ALL READ IT. LOOK AT SOCIAL MEDIA. 70 PEOPLE LAID OFF HERE, 100 PEOPLE LAID OFF HERE. DURING THAT SAME 24 MONTHS, THE ORGANIZATIONS HERE Tonight have added 1,000 men and women to our memberships. 1,000 have entered our apprenticeship programs. We had to take 160 apprentices just for Double Black Diamond, just for that project alone. So when you talk about an economic engine and what a project like this and this PLA does for this family, because we are a family. We're all together. What is it if not a family? then why would you donate your time to a community and put yourself at risk if you don't see this community as a family? If you don't look to the right or the left and realize that your success is their success, all of your success is our success. These projects are imperative, imperative to the survival of the economic engine of this community. If we don't do these projects, THEN WHAT DO WE DO? WHY DO WE HAVE THE SAMMON COUNTY GROWTH ALLIANCE? WHY DO WE HAVE ALL OF THESE MEETINGS ABOUT NEW SCHOOLS AND NEW ROADS? WHY DO WE DO THAT? BECAUSE IT IS IMPERATIVE TO THE SUCCESS OF THIS COMMUNITY. THE BLUE COLLAR CLASS AND THE MEN AND WOMEN HERE, LOOK AT THE FACES. LOOK AT THE DIVERSITY. LOOK AT THE OPPORTUNITY. WE CHANGE THIS COMMUNITY FROM WITHIN. PROJECTS LIKE THIS AND THESE PARTNERSHIPS GIVE US AN OPPORTUNITY TO WORK TOGETHER TO BETTER THIS ENTIRE COMMUNITY. WE WON'T ALLOW INDIVIDUALS TO STOP THAT. WE CANNOT DO THAT. WITH THAT, RESPECTFULLY TO ALL OF THE BOARD MEMBERS, AND I HOPE YOU UNDERSTAND THIS IS WITH THE UTMOST RESPECT, THESE MEN AND WOMEN WENT TO WORK THIS MORNING AT 0600 IN INCLEMENT WEATHER. THEY HAVEN'T SEEN THEIR FAMILIES, THEY FROZE ALL DAY, AND THEY HAVEN'T HAD DINNER. But it's important enough to be here tonight so you see that they're part of us. We are one. Our success is together. So they left those families. They've not eaten. They came here. But tomorrow morning, when it's 20-something degrees out, at 0600, they'll be on that job, part of that economic engine. So with that, when I finish, I hope you understand, with all due respect, that these men and women need to get back on those jobs that fund and run that economic engine. Thank you so much for the time you've allowed us tonight."
h1_2025_12_03,h1_2025_12_03_t00053,consultant,Unknown speaker,SPEAKER_29,00:43:00.822,24,False,"So with that, let's go to our families. With all due respect, everyone, thank you so much for your time. Let's go."
h1_2025_12_03,h1_2025_12_03_t00054,unknown,Unknown speaker,SPEAKER_17,00:43:13.480,17,False,We'll give it time to settle out. We'll give it a minute to clear out.
h1_2025_12_03,h1_2025_12_03_t00055,official,Unknown speaker,SPEAKER_25,00:44:02.400,12,False,"Aaron, see you, bud. You guys did a good job. Good job."
h1_2025_12_03,h1_2025_12_03_t00056,official,Unknown speaker,SPEAKER_25,00:44:22.282,17,False,to the board members i'm giving just a few minutes for the room to settle down
h1_2025_12_03,h1_2025_12_03_t00057,unknown,Unknown speaker,SPEAKER_17,00:44:49.480,1,False,Okay.
h1_2025_12_03,h1_2025_12_03_t00058,official,Unknown speaker,SPEAKER_30,00:45:01.010,1,False,Okay.
h1_2025_12_03,h1_2025_12_03_t00059,unknown,Unknown speaker,SPEAKER_16,00:45:01.950,1,False,Okay.
h1_2025_12_03,h1_2025_12_03_t00060,unknown,Unknown speaker,SPEAKER_17,00:45:06.394,4,False,I've got that.
h1_2025_12_03,h1_2025_12_03_t00061,official,Unknown speaker,SPEAKER_25,00:45:10.177,15,False,"I'll put it with this. We'll give it about one more minute, Joel."
h1_2025_12_03,h1_2025_12_03_t00062,official,Unknown speaker,SPEAKER_25,00:45:21.576,20,True,"You want these with it? Do I call these people up too? Yeah, they'll be called first. Okay, first."
h1_2025_12_03,h1_2025_12_03_t00063,unknown,Unknown speaker,SPEAKER_17,00:45:29.802,3,False,"Second, okay. Gotcha."
h1_2025_12_03,h1_2025_12_03_t00064,official,Unknown speaker,SPEAKER_25,00:45:45.473,11,False,"Okay, everyone, we're going to resume in about 30 seconds."
h1_2025_12_03,h1_2025_12_03_t00065,official,Unknown speaker,SPEAKER_25,00:46:21.059,155,True,"Okay, everyone, we're calling the meeting back to order. And what we're going to do first now, from our county, the Salmon County board members, my colleagues, I recognize Tony DelGiorno. who's going to start the beginning of the question period of uh... cyrus one now remember this board members you can be recognized up to two times if you wish total of five minutes across those two times and out of that uh... five minutes that's including the time that the person answering your question is so if they've answered your question and you know you have something else you want to say stop them BECAUSE YOU WANT TO LEAVE YOUR TIME FOR WHATEVER ELSE IT IS YOU'RE WANTING TO ASK. SO, OKAY. WITH THAT, TONY DOZERNO, I RECOGNIZE YOU. PLEASE. THANK YOU, MR. CHAIRMAN. SPEAKERS? RAISE YOUR HAND AND THEY'LL GET YOUR SPEAKER ON. ALL RIGHT."
